id,label,text
XEG5IXNGXB,0,""" Il faut compter sur ASO Baobab pour la prochaine Ligue Nationale (...)

Imelda WADAGNI rêve grand !

Au terme d’une assemblée générale élective, le dimanche 21 août 2022 à -------, -------------- a été plébiscitée à la tête d’ASO Baobab pour redonner vie au club. Dans un entretien accordé à notre rédaction, elle a abordé les quatre priorités de son programme d’actions et surtout les innovations qu’elle compte apporter pour redorer le blason d’un club qui a fait rêver le Bénin. 
Lors de votre déclaration à la presse après votre brillante élection à la tête d’----------, vous avez promis des changements. Quels sont les axes prioritaires de votre programme d’actions ? 
Déjà il faut que je vous le dise, vous l’ignoriez certainement mais je suis une grande fan de sport, c’est vrai, de tous les sports même. J’ai d’ailleurs pratiqué le tennis et le judo pendant plusieurs années.
C’est avec plaisir que j’ai donc pris les rênes de ce club que j’ai longtemps suivi de loin et qui a fait la fierté de Lokossa ma ville d’origine. Mon équipe et moi comptons faire tous nos efforts pour lui redonner ses lettres de noblesse. Les quatre chantiers prioritaires de notre programme d’actions sont : la création d’une société sportive pour la revitalisation de l’association , cellule de base sans laquelle tout rêve relèverait de l’utopie, la détection active de jeunes pratiquants et leur bonne prise en charge pour assurer la relève à travers un programme tel que Cercle Baobab, la formation continue de cadres techniques, vecteurs de performances et de progrès et la mobilisation des ressources financières suffisantes pour la mise en œuvre effective de nos objectifs ""
La mobilisation des ressources nécessaires suffisantes fait appel à la recherche de partenaires, que faites-vous dans ce sens ?
""Pour dérouler notre programme d’actions, nous aurons besoin de toute nature de ressources. Avec une bonne dose de communication, notre club gagnera en visibilité. Il n’y a rien de plus efficace pour accroitre l’intérêt des sponsors et mécènes à notre égard. Nos plans stratégiques de communication et de marketing sont prêts et certains partenaires ont déjà manifesté leur intérêt à nous accompagner dans nos différentes actions. Nous mettrons à profit les différentes cartes dont nous disposons."" 
Quid de la création de la société sportive pour revitaliser ASO Baobab
""Depuis quelques années déjà et sous l’impulsion du Ministère des Sports, la professionnalisation du sport gagne du terrain dans presque toutes les disciplines. C’est l’occasion de féliciter á nouveau le ----------------------------- --------------- pour son implication personnelle dans le développement du Handball au Bénin et le remercions de son soutien permanent. Nous ne devons pas rester en marge de ce progrès. Et déjà des pistes ont été explorées. Nous sommes bien coachés dans ce sens. Dans les prochaines semaines, vous en saurez davantage.""
– 
Sur le plan de la détection, quel est le plan de route ?
""La détection des talents est un aspect qui préoccupe mon équipe et moi. Sans talents, nous n’aurons pas une équipe compétitive capable de réaliser de grandes performances. C’est dans cette logique que nous lancerons dans les jours à venir, un appel à candidature pour recruter un directeur sportif capable de nous dénicher les perles rares. Nous rêvons grand. Et il va falloir compter sur ASO Baobab pour le titre la saison prochaine en Ligue Nationale Professionnelle. Nous avons déjà ciblé certains joueurs que nous continuerons à suivre jusqu’au prochain marché des transferts. Notre équipe de jeunes participe au championnat de catégorie d’âge et nous avons déjà l’œil sur certains éléments qui se démarquent. Ceci dans l’idée qu’ils renforcent l’équipe première. Lors des playoffs de la Moov Africa Ligue Pro, avec l’aide de nos techniciens qui seront sur place, nous allons cibler de nouveaux bons joueurs.""
Le projet ""Cercle Baobab"", comment comptez-vous le ressusciter ? 
""C’est un programme à travers lequel des talents seront aussi dénichés et révélés. Les aînés nous ont parlé de cet incroyable projet qui a disparu au fil des années. Comptez sur la dynamique de l’équipe que j’ai autour de moi pour faire renaître ""Cercle Baobab"". Nous travaillerons en synergie avec les anciens dirigeants et joueurs du club pour voir dans quelle mesure adapter le projet aux nouvelles réalités du terrain. Nous formerons également des cadres dans ce sens. Nous comptons aussi sur toutes les bonnes volontés qui souhaitent accompagner le club. ""
Votre mot pour conclure
""Je vous remercie pour cette opportunité de m’exprimer. ASO Baobab fera tout son effort pour suivre le rythme du développement du handball béninois.""
www.24haubenin.bj ; L'information en temps réel
26 octobre 2022 par ---------------"
YGO5BI6CBL,0,"Voici les compétences et attribution de la cour des affaires foncières

La loi portant création, organisation et fonctionnement de la Cour spéciale des affaires foncières, votée le 4 octobre dernier à l’Assemblée nationale, a été promulguée par le -------------------------- ------------- le 19 octobre 2022.
La loi N°2022-16 du 19 octobre 2022 portant création, organisation et fonctionnement de la Cour spéciale des affaires foncières a été promulguée par le Chef de l’Etat.
Juridiction spécialisée, la Cour spéciale des affaires foncières est habilitée à connaître des actions immobilières ; des actions relatives à l’expropriation pour cause d’utilité publique. « Toutefois, le contentieux des actes administratifs relatifs au foncier reste de la compétence du juge administratif », stipule l’article 3 alinéa 2 de la Loi 2022 portant création, organisation et fonctionnement de la Cour spéciale des affaires foncières.
La Cour spéciale des affaires foncières est dotée d’une Chambre des Appels ; une chambre de première instance ; un parquet et un greffe.
Le parquet de la Cour de Répression des Infractions Economiques et du Terrorisme (Criet) exerce les fonctions de Ministère public auprès de la Cour spéciale des affaires foncières, selon la Loi N°2022-16 du 19 octobre 2022.
Selon l’article 22 de la loi portant création, organisation et fonctionnement de la Cour spéciale des affaires foncières, les procédures du ressort des communes d’Abomey-Calavi, d’Allada, de Cotonou, de Ouidah, de Porto-Novo, de Sèmè-Podji et de ------------ sont transférées à la Cour spéciale des affaires foncières dès l’installation de ladite juridiction sauf si celles-ci sont en délibéré.
-----
www.24haubenin.bj ; L'information en temps réel
26 octobre 2022 par ---------------"
Z11LKAFRMI,0,"IRGIB AFRICA organise des journées portes ouvertes à Cotonou et à (...)

Afin de mieux se faire connaître, IRGIB AFRICA organise les 05 et 12 novembre 2022 à Cotonou et à Parakou, des journées portes ouvertes. Les nouveaux étudiants seront immatriculés au cours de ces journées. 
Le 05 novembre 2022, IRGIB AFRICA ouvre ses portes au public de Cotonou et environs. Une journée portes ouvertes sera organisée à Akpakpa (Unicomer) en face du stade René PLEVEN de 08h30 à 17h. Les offres de formation de l’Université ouest-africaine d’ingénierie seront exposées au public. 
Après l’étape de Cotonou, une autre journée portes ouvertes sera organisée le 12 novembre 2022 à Parakou (Centre d’Application) situé à Gbira, site de l’ancien tribunal de 08h 30 à 17h. 
Au cours des journées portes ouvertes qui seront diffusées en direct sur la page Facebook de IRGIB AFRICA, les nouveaux étudiants seront immatriculés.
www.24haubenin.bj ; L'information en temps réel
26 octobre 2022 par --------------------"
44GQNQFSOR,0,"LOC ONG s’enquiert des expériences de l’ALCRER

:
Sans relâche, l’ONG L’Œil Citoyen œuvre pour la bonne gouvernance et le mieux-être des populations. Résolument engagée dans cette dynamique instaurée officiellement depuis le 1er mai 2021, l’ONG a entrepris des initiatives d’acquisition d’expériences. À cet effet, des prises de contact avec des Organisations Non Gouvernementales s’inscrivant dans la même lutte patriotique sont organisées. Ce lundi 24 octobre 2022, le président ---------------- et le Secrétaire Général Ricardo GUINLIN ont été accueillis au siège de l’ONG ALCRER par le --------------------------- et son Chargé de Programme, ------------.
""Nous sommes venus vous présenter ce que nous faisons pour que vous partagiez vos expériences avec nous. Aussi, voudrions-nous vous demander, vu le nombre d’années que vous avez déjà fait dans le domaine, de nous donner des orientations pour atteindre nos objectifs"", a d’abord signifié le ------------ L’Œil Citoyen ONG (LOC), ----------------. Prenant la parole, le Premier Responsable de l’ONG ALCRER a souhaité mieux connaître LOC. ""Que faites-vous concrètement ? Quels sont vos moyens ?"", a-t-il demandé.
À ces questions, le président ATINKPATO fait la genèse de LOC. Explicitement, il a exposé les motivations sous-tendant la mise sur les fonts baptismaux de l’ONG. Aussi, a-t-il présenté les moyens et canaux par lesquels ils accomplissent les obligations.
Dans ses explications, le président ATINKPATO, déclare que ""LOC poursuit devant la cour de Répression des infractions économiques et du terrorisme ( CRIET) des élus et cadres impliqués dans des dossiers de mal gouvernance et de corruption""
À l’endroit des citoyens, des sensibilisations sur leurs droits et devoirs dans la gestion publique, se font régulièrement. ""Et aujourd’hui comparativement à ce qui s’observait par le passé, les populations ont désormais plus de facilité et d’engouement à dénoncer des actes contraires à l’éthique et à la bonne gouvernance. Et ce n’est pas fini ! les autorités locales ont désormais de crainte à la chose publique, rassure le Président ----------------.
Très satisfait de ces explications logiques au combat de lutte pour la bonne gouvernance et le mieux-être des citoyens, le président d’ALCRER ONG a prodigué de sages conseils aux émissaires de L’Œil Citoyen. ""Vous devez avoir l’esprit de discernement, l’audace et la détermination. Engagez-vous sans cesse"", a-t-il recommandé avant de signifier ""les gens ne vous accompagneront que sur la base de ce que vous faites"". ""C’est fastidieux, mais c’est beau quand on aime ce qu’on fait"", ajoutera le président --------------. Abordant dans la même dynamique que le président, le -------------------, ------------ a partagé les expériences de nombreux mécanismes efficaces instaurés par ------ pour faire impliquer les citoyens dans la gestion publique.
www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par ---------------"
4B07FG3V6X,0,"L’enseignant AME placé sous surveillance judiciaire

L’Aspirant au Métier d’Enseignant (AME) de l’Ecole Primaire Publique de Goro sise dans la commune de Tchaourou, poursuivi sans mandat de dépôt pour des châtiments corporels sur l’un de ses écoliers a été présenté au Procureur de la République près le Tribunal de 1ère Instance de Parakou lundi 24 octobre 2022. Il a été placé sous surveillance judiciaire à l’issue de sa présentation.
L’instituteur ------------------------------- (AME) de l’Ecole Primaire Publique de Goro sise dans la commune de Tchaourou qui a donné des fessées à l’un de ses apprenants en situation de classe a été présenté au Procureur de la République près le Tribunal de 1ère Instance de Parakou lundi 24 octobre 2022. 
Poursuivi sans mandat de dépôt, l’enseignant a été placé sous surveillance judiciaire à l’issue de sa présentation. L’audience est prévue pour le 15 novembre 2022.
L’instituteur est poursuivi sur plainte des parents de l’écolier qui a été fessé. les coups administrés par l’enseignant a laissé des séquelles sur les fesses.
-----
www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par ---------------"
5I3R4DCX9Z,0,"Tout se met en place pour le gala du Top 100 des entreprises du (...)

Le cabinet Eco Finance Entreprises organise le 05 novembre à Cotonou, le Gala du Top 100 des entreprises les plus dynamiques du Bénin. En prélude à cette prestigieuse cérémonie de distinction des entreprises, -------------------- a évoqué sur le plateau de la télévision nationale les grandes attentes de cette soirée de gala.

www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par ---------------"
9DM3PPD4HF,1,"Des réflexions à Cotonou pour la résilience des programmes d’alimentation (...)

Le Ministre d’État chargé du Développement et de la Coordination de l’action gouvernementale, -------------------- a procédé ce lundi 24 octobre 2022 au lancement des travaux de la 23ème édition du Forum Mondial sur la Nutrition de l’Enfant au Palais des Congrès à Cotonou. La cérémonie a réuni des représentants de gouvernements, d’institutions universitaires, des ONG, et des organisations multilatérales. 
Co-organisé par l’ONG Global Child Nutrition Forum (GCNF), le Gouvernement du Bénin avec l’appui du Programme Alimentaire Mondial (PAM) et du Catholic Relief Services (CRS), le forum sur la nutrition de l’enfant est placé sous le thème : « Convergence des forces pour une résilience et une durabilité des Programmes d’Alimentation Scolaire dans le monde ».
L’objectif de ce forum est de réfléchir sur les moyens permettant « de soutenir l’élaboration et la mise en œuvre des programmes d’alimentation durables en lien avec les objectifs nationaux et internationaux en matière d’éducation, d’agriculture, d’économie ».
« Notre pays le Bénin, grâce à la vision et au leadership du -----------------------, homme de défis, d’engagement et de développement, vit une merveilleuse expérience depuis l’année scolaire 2016-2017 à travers un Programme d’Alimentation Scolaire Intégré PNASI », a déclaré le ministre des Enseignements Maternel et --------, ----------------. Il est certain « que le Bénin tirera le meilleur des différents panels prévus lors de ce forum mondial pour enrichir son expérience et la rendre davantage efficace et surtout efficiente ».

Dans son discours de lancement, le ministre d’État -------------------- s’est réjoui de la mise en œuvre du Programme d’Alimentation Scolaire Intégré (PNASI) et de son impact économique sur la production agricole locale. « Offrir un repas chaud à un enfant à l’école ne relève ni d’un luxe, ni d’un gaspillage de ressource mais d’une nécessité et d’un investissement effectué pour promouvoir le développement du capital humain. C’est pourquoi depuis 2016, le gouvernement a initié le PNASI », a ajouté le ministre d’État.
------------- n’a pas manqué de remercier tous les partenaires qui accompagnent le Bénin dans cette dynamique. Le ministre d’Etat a réaffirmé l’engagement du gouvernement du Bénin « à poursuivre dans la détermination des stratégies innovantes en faveur du renforcement des dispositifs déjà mis en place dans le cadre de la mise en œuvre du Programme d’Alimentation Scolaire Intégré (PNASI) ».
Il est prévu tout au long de ce forum, des séances plénières, des panels de discussion, des visites d’écoles à cantines etc.
Les travaux prennent fin le 27 octobre 2022.
A.Ayosso
www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par --------------"
F5G76086P5,0,"La Fondation Claudine Talon récompense les meilleurs élèves BEPC et BAC (...)

La Fondation Claudine Talon a récompensé au titre de l’année 2021-2022, les meilleurs élèves au Brevet d’Études du Premier Cycle (BEPC) et au Baccalauréat (BAC). 
Promotion de l’excellence en milieu scolaire. Dans le cadre de son projet Excellence en milieu scolaire, la Fondation Claudine Talon a offert pour l’année scolaire 2021-2022, un ordinateur portable aux 50 bacheliers ayant obtenu une moyenne supérieure ou égale à 17/20 et une tablette numérique pour chacun des 100 meilleurs admis au BEPC.
La Fondation -------------- a félicité les lauréats pour leurs brillants résultats. A travers le projet Excellence en milieu scolaire, la Fondation Claudine Talon vise à promouvoir, valoriser et célébrer l’excellence en milieu scolaire ; à susciter l’effort ; à créer une dynamique de saine émulation aussi bien chez l’élève et sa famille, que chez les enseignants qui les forment.
A.Ayosso
www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par --------------"
IAQF2S8B29,0,"Le visa de 30 jours interdit à 20 pays dont le Bénin

Vingt (20) pays dont le Bénin figure parmi les pays africains qui ne pourront plus obtenir le visa de 30 jours pour se rendre à Dubaï (Émirats arabes unis) 
Interdiction de visa imposée à 20 pays africains souhaitant se rendre à Dubaï. La décision a été prise par les autorités des Émirats arabes unis (EAU). En dehors du Bénin, les pays frappés par cette mesure sont le Ghana, la Sierra Leone, le Soudan, le Cameroun, le Nigéria, le Libéria, le Burundi, la République de Guinée, la Gambie, le Togo, la République démocratique du Congo, le Sénégal, la Côte d’Ivoire, le Congo, le Rwanda, le Burkina Faso, la Guinée Bissau, les Comores et la République dominicaine.
Les demandes de visa de 30 jours provenant de ces pays seront tout simplement rejetées. Les autorités de Dubaï n’ont pas justifié cette décision.
---------
www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par --------------"
MNUMPAWOWK,0,"Deux frères en prison pour cambriolage à Ouèdo

----------- et -------, deux frères présumés cambrioleurs dans les arrondissements de Ouèdo et Hevié, commune d’Abomey-Calavi ont été déposés en prison.
Deux frères ont cambriolé une maison sise à Hêvié, commune d’Abomey-Calavi le 17 octobre 2022. L’un des frères, -----------, a été arrêté par les agents de police du commissariat de Hêvié. ----------- a été présenté au procureur de la République qui ordonna son placement sous mandat de dépôt.
Le second frère, ------- a été appréhendé par les agents de police de l’unité de Ouèdo. A la suite de sa présentation au procureur, lundi 24 octobre 2022, ------ a été également déposé en prison.
Les frères ----------- et ------- sont poursuivis pour cambriolage. Selon les faits, le mode opératoire des deux frères présumés cambrioleurs consiste à vider les boutiques des arrondissements de Ouèdo et Hevié de leur contenu.
-------www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par -----------"
OX6EYXFICU,0,"Le ministre des Affaires étrangères turc jeudi à Cotonou

Le ministre des Affaires étrangères turc, ----------------, est en visite au Bénin jeudi 27 octobre 2022.
Des réunions bilatérales sont au programme de la visite du ministre des Affaires étrangères turc, ----------------, qui est attendu à Cotonou ce jeudi 27 octobre 2022.
Une visite qui témoigne de la vitalité des relations de coopération entre le Bénin et la Turquie.
Avant l’étape de Cotonou, Mevlüt Çavuşoğlu s’est rendu au Sénégal dans le cadre la 8ème édition du Forum international de Dakar sur la Paix et la Sécurité en Afrique ouvert lundi 25 octobre 2022.
A Dakar, le chef de la diplomatie turque prononcera un discours lors de la plénière intitulée Crises mondiales et Souveraineté en Afrique.
Signature de protocole d’accord de partenariat entre le Forum d’Antalya sur la Diplomatie et le Forum de Dakar, et réunions bilatérales sont également au programme de la visite.
-----
www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par -----------"
PX6NYSUZRF,0,"La SIPI-BENIN fait don de kits scolaires aux élèves de Tangbo

La Société des Investissements et de Promotion de l’Industrie (SIPI-BENIN) a fait don mardi 25 octobre 2022, de kits scolaires aux élèves de l’arrondissement de Tangbo, dans la commune de Zè. La cérémonie de remise officielle de kits a été marquée par la présence du directeur général de la SIPI-BENIN, Béhéton LETONDJI, du maire de la commune de Zè, Moussa AMADE, du chef de l’arrondissement de Tangbo, ---------------, des enseignants et élèves.

Au-delà de sa mission d’aménagement, de promotion et d’exploitation de la Zone Industrielle de Glo-Djigbé-Zè, la SIPI-BENIN fait des actions sociales au profit des populations de Tangbo, arrondissement qui abrite la GDIZ. 2800 kits scolaires ont été distribués aux élèves ce mardi 25 octobre 2022. Pour réaliser cette action, la SIPI-BENIN soutenue par ses partenaires, a décaissé une somme de 10 millions FCFA. 
Au nom des directeurs des écoles bénéficiaires, le directeur de l’EPP d’Agbodjèdo a exprimé ses remerciements à la SIPI-BENIN. Les kits offerts selon -------------------, viennent à point nommé car, 06 semaines de cours après la rentrée scolaire, nombreux sont ces enfants qui manquent encore du nécessaire pour suivre les cours. Profitant de l’occasion, il a évoqué quelques doléances relatives à la clôture de l’EPP d’Agbodjèdo, le bloc de latrines, de cuisine, etc. 
Le don de kits scolaires selon le maire de la commune de Zè, est un geste salutaire qui contribuera à l’amélioration des résultats scolaires et au taux de scolarisation dans l’arrondissement de Tangbo. Au nom de tout le conseil communal, Moussa AMADE a exprimé sa gratitude à la SIPI-BENIN et à ses partenaires. L’autorité communale a pour finir, invité les bénéficiaires à faire un bon usage du don qui leur est fait. 
« La SIPI-BENIN dans son élan de solidarité ne cesse de combler un vide en ce temps de conjoncture que connait les parents », a confié ----------, porte-parole des élèves. C’est la 2e fois de suite que la société offre des kits aux apprenants afin de leur permettre de bien travailler en classe, a-t-elle témoigné exprimant sa reconnaissance et celle de ses camarades. ---------- a souhaité que l’aventure qui vient de commencer se poursuive pour des gestes encore plus grands.

L’éducation des enfants, une priorité pour la SIPI-BENIN 
« L’éducation de nos enfants représente pour SIPI-BENIN S.A, une priorité car c’est au cours de la petite enfance et de l’enseignement primaire que les enfants acquièrent les compétences fondamentales pour leur avenir », a souligné le directeur général de la SIPI-BENIN. La cérémonie de remise de kits s’inscrit dans la droite ligne de la volonté de la société dont il a la charge, de participer au développement des communautés béninoises en étant à leurs côtés, et spécialement pendant cette reprise scolaire, a-t-il ajouté après une brève présentation de la GDIZ, et du bilan après un an d’exploitation. 
Béhéton LETONDJI a par ailleurs invité les parents à rester à l’écoute de leurs enfants et à les accompagner dans leur apprentissage afin qu’ils puissent réussir leurs études et participer au rayonnement du Bénin. 
Après avoir formulé le vœu d’une « brillante année scolaire pleine de réussite » aux apprenants, il les a exhortés à la sagesse, au travail et à l’assiduité afin de réussir leurs études scolaires. 
Les écoles primaires publiques de Anavié, Agbodjèdo, Djitin-Aga, de Houézè, et le CEG de Tangbo sont les établissements qui ont bénéficié des kits cette année. 2800 kits ont été distribués contre 1400 l’an dernier.
-------- 
Quelques images 
www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par --------------------"
Q55NNO1GUJ,0,"Des perturbations sur Whatsapp ce mardi

Difficile aux utilisateurs du réseau social WhatsApp de communiquer depuis la matinée de ce mardi 25 octobre 2022. 
Les utilisateurs de WhatsApp rencontrent des problèmes pour envoyer des messages et pour se connecter à l’application aussi bien sur la version mobile que sur la version web. Tel a été le cas au Bénin.
La source et la nature du disfonctionnement ne sont pas encore connues. Mais la panne a été signalée par des utilisateurs en Turquie, au Kenya, en Inde.
Facebook, l’autre réseau du groupe Meta, fonctionne normalement.
« Nous travaillons afin que WhatsApp puisse refonctionner pour tout le monde aussi vite que possible », a rassuré le groupe Meta.
WhatsApp est une application mobile multiplateforme qui fournit un système de messagerie instantanée chiffrée de bout en bout aussi bien via les réseaux de téléphonie mobiles que par Internet. L’application est créée en 2009.
-----
www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par -----------"
WHSX05XOMJ,1,"103500 doses de vaccin contre la rage réceptionnées

Le ministre de l’agriculture, de l’élevage et de la pêche, ----------------- a réceptionné dimanche 23 octobre 2022 à l’aéroport international Cardinal Bernardin Gantin de Cotonou, 103500 doses de vaccin contre la rage. La réception de cette quantité de vaccin permettra d’assurer la prochaine campagne de vaccination antirabique.
Plus de soucis pour le déroulement de la prochaine campagne de vaccination contre la rage au Bénin. Le ministre de l’agriculture, de l’élevage et de la pêche a réceptionné dimanche 23 octobre 2022, 103500 doses de vaccin. A travers la réception de cette quantité de vaccin, ----------------- entend « faire une campagne de masse de vaccination des chiens, des chats et des singes ». Le colis réceptionné fait-il savoir, va permettre de « couvrir suffisamment toutes les régions du pays et ce, pendant au moins 03 ans ». En prélude à la campagne de vaccination qui démarre bientôt, il a invité les acteurs de la chaîne de vaccination à se tenir prêts. 
La réception des 103500 doses de vaccin s’inscrit dans le cadre de la campagne zéro cas de rage sur le territoire béninois d’ici 2030.
--------
www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par --------------------"
ZT9RHGYA4Z,0,"TARéS & TERREUR - 24 Heures au Bénin

Oncle AGBAYA
On vous l’avait bien dit, mon ----------- dirige un pays de pagailleurs avec des pagailleurs partout ! Sinon que le traitement des informations relatives aux agitations terroristes dans une partie du Septentrion du pays, requiert beaucoup plus de sérieux que ce dont sont capables certains de mes petits neveux écrivaillons-wazapou, qui à l’insu de leur plein gré, jouent de plus en plus aux attachés de presse ou chef c-com des petits voyous et vieux trafiquants enturbannées, qui ils affublent généreusement de l’adjectif ""djihadistes"".
Un élève taré et plaisantin n’ayant pas fait ses devoirs de maison a-t-il eu l’idée de coller sur le mur de l’école, à l’aide d’un bout d’akassa, une affiche au vocabulaire et orthographe d’âne, destinée à terroriser maitres, maitresses et tous ses camarades, pour qu’il n’y ait pas classe ? Voilà mes petits Neveux "" journalistes-wazapou"" en prendre la photo pour abondamment illustrer quelques laborieuses colonnes de charabias sur"" la menace djihadiste"", si ce n’est pas tout un mauvais papier de stagiaire sur une balle perdue de ""djihadistes’ qui aurait blessé un bœuf ...
Mais vous mes Neveux et ------ qui commencez à rappeler à tue-tête les prérogatives de la CRIET et la HAAC, vous êtes tous des pagailleurs ...
Votre Oncle AGBAYA
www.24haubenin.bj ; L'information en temps réel
25 octobre 2022 par ---------------"
0SQ8QV28UB,0,"Missions de l’Agence de recouvrement des avoirs confisqués et (...)

Il est créé en République du Bénin un établissement public à caractère social dénommé « Agence nationale de Recouvrement des Avoirs confisqués et saisis ». Voici les missions et attributions de l’Agence mis en place par décret à l’issue du Conseil des ministres du 12 octobre 2022.
Placée sous la tutelle du ministère en charge de la justice, l’« Agence nationale de Recouvrement des Avoirs confisqués et saisis » est administrée par un Conseil d’Administration de cinq (05) membres. Il s’agit du ministre chargé de la Justice ou son représentant ; du ministre chargé des Finances ou son représentant ; d’un représentant de la Présidence de la République ; d’un représentant de la Caisse des Dépôts et Consignations et de l’Agent Judiciaire du Trésor.
L’Agence nationale de Recouvrement des Avoirs confisqués et saisis a pour mission « d’assurer, sur l’ensemble du territoire national et sur mandat de justice, le recouvrement de tous avoirs, quelle que soit leur nature, saisis, confisqués ou faisant l’objet d’une mesure conservatoire dans le cadre d’une procédure pénale, qui lui sont confiés et nécessitant pour leur conservation ou leur valorisation, des actes d’administration ou d’aliénation. Elle est également compétente pour le recouvrement de tous biens criminels saisis ou confisqués en exécution de décisions judiciaires consécutives à toute procédure pénale relative aux affaires de blanchiment de capitaux, de financement du terrorisme et de prolifération des armes de destruction massive ».
Selon l’article 5 du décret N°2022-563 du 12 octobre 2022, l’Agence nationale de Recouvrement des Avoirs confisqués et saisis est chargée de : « aliéner des biens saisis sur autorisation du parquet, des juges d’instruction ou des juges de jugement ; procéder sur autorisation judiciaire valant main levée, à la restitution des biens saisis, confisqués ou ayant fait l’objet d’une mesure conservatoire ; assurer la coordination de exécution des jugements et arrêts emportant confiscation spéciale des biens et la fourniture, à la demande du parquet’ d’une assistance en ce qui concerne les dossiers y afférents ; fournir des informations thématiques d’ordre général ou opérationnel aux parquets, juges d’instruction et aux services de police judiciaire ;fournir une assistance dans le cadre de l’entraide judiciaire internationale concernant les saisies, les confiscations et les gels ; assurer l’assistance et l’entraide judiciaires en matière de saisie des avoirs criminels ; détecter ou dépister, identifier et estimer les biens devant faire l’objet de saisie, de confiscation ou de gel et en informer les autorités judiciaires ; donner des avis sur la règlementation à élaborer et la gestion des biens en matière de saisies, de confiscations, de gels et de recouvrements ; exécuter les jugements de condamnation emportant confiscation spéciale des biens se trouvant hors du territoire national ;indemniser les victimes ;faire des publications au livre foncier des saisies immobilières pénales ».
-----
www.24haubenin.bj ; L'information en temps réel
24 octobre 2022 par -----------"
2WS6HHZ848,0,"Le RLC de Iréné AGOSSA va s’allier avec les FCBE

Le parti Restaurer la confiance (RLC) va s’allier à la Force cauris pour un Bénin émergent (FCBE) pour participer aux législatives de janvier 2023. Le président Iréné AGOSSA l’a annoncé dimanche 23 octobre 2022 au cours de l’émission ‘’Cartes sur table’’ de Océan FM.
Restaurer la confiance comme plusieurs autres formations politiques au Bénin s’activent pour la participation aux législatives de janvier 2023 au Bénin. Pour y parvenir, ----- 
AGOSSA et les siens ont trouvé la formule d’une ‘’démission collective’’. Il n’y aura pas de fusion, mais les militants et les responsables vont tous démissionner pour rejoindre la FCBE le temps des législatives. L’annonce a été faite dimanche 23 octobre au cours de l’émission ‘’Cartes sur tables’’ de Océan FM. 
Suivant les explications de Iréné AGOSSA, les lettres de démission sont déjà prêtes, et les militants aussi bien que les responsables n’attendent que la confession des listes de candidatures pour confirmer leurs démissions. Le RLC selon son président, n’a exigé que la tête de liste dans trois circonscriptions électorales. Le parti exige également que son président soit positionné tête de liste dans la 6e circonscription électorale. Une exigence mal vue par les responsables FCBE. 
Si la FCBE ne satisfait pas ces exigences de RLC, le parti selon son président pourra se présenter seul aux élections. 
Pour Iréné AGOSSA, les deux partis n’ont pas fait l’option de la fusion. Etant de l’opposition, ils ne sont pas sûrs d’avoir le récépissé d’existence légale d’un nouveau parti issu de leur fusion, avant les législatives. D’où la solution palliative d’aller aux élections ensemble, et de la nécessité de fédérer les forces, au risque de se faire écraser.
--------
www.24haubenin.bj ; L'information en temps réel
24 octobre 2022 par ---------------"
